transaction_id,product_id,customer_id,Ano,Mês,Dia,pedido_online,status_pedido,marca,linha_produto,classe_produto,tamanho_produto,preco_lista,custo_padrao
351,59,1582,2017,junho,15,false,Approved,Solex,Standard,medium,large,106156,73358
352,34,416,2017,junho,19,false,Approved,Norco Bicycles,Road,high,large,77453,46472
353,18,1013,2017,abril,20,true,Approved,Norco Bicycles,Standard,high,medium,114864,68918
354,83,533,2017,novembro,14,false,Approved,Solex,Touring,medium,large,208394,67503
355,82,968,2017,março,22,true,Approved,Giant Bicycles,Road,medium,medium,153899,82965
356,88,727,2017,julho,9,true,Approved,Norco Bicycles,Standard,medium,medium,119846,38110
357,77,1160,2017,abril,13,false,Approved,Norco Bicycles,Road,medium,large,124031,79510
358,6,3425,2017,dezembro,6,true,Approved,OHM Cycles,Standard,high,medium,22788,13673
359,10,1614,2017,novembro,10,true,Approved,Solex,Standard,medium,medium,194543,33318
360,69,2140,2017,abril,26,true,Approved,Norco Bicycles,Road,medium,large,124031,79510
361,15,2589,2017,janeiro,31,false,Approved,WeareA2B,Standard,medium,medium,129284,1344
362,7,2920,2017,setembro,22,true,Approved,Trek Bicycles,Road,low,medium,98037,23443
363,73,62,2017,agosto,14,true,Approved,Solex,Standard,medium,medium,194543,33318
364,32,1112,2017,setembro,13,false,Approved,Giant Bicycles,Standard,medium,medium,6427,21137
365,39,1995,2017,maio,3,true,Approved,Giant Bicycles,Standard,medium,large,181275,58248
367,0,1614,2017,março,10,false,Approved,"","","","",85089,
369,32,2682,2017,julho,29,false,Approved,Giant Bicycles,Standard,high,medium,1179,70740
370,78,2993,2017,agosto,3,true,Approved,Giant Bicycles,Standard,medium,large,17653,70948
371,44,1887,2017,agosto,28,false,Approved,WeareA2B,Standard,medium,medium,176964,10876
372,56,1692,2017,agosto,16,true,Approved,OHM Cycles,Standard,medium,medium,18386,13790
373,1,1927,2017,junho,24,false,Approved,Giant Bicycles,Standard,medium,medium,14035,95482
374,15,2567,2017,março,7,false,Approved,Norco Bicycles,Standard,low,medium,95874,74890
375,17,3276,2017,julho,5,true,Approved,WeareA2B,Touring,medium,large,136299,5774
376,0,1808,2017,fevereiro,9,false,Approved,Solex,Standard,medium,medium,47816,29872
377,7,2368,2017,outubro,17,false,Approved,Trek Bicycles,Road,low,medium,98037,23443
378,53,470,2017,outubro,27,false,Approved,OHM Cycles,Standard,medium,medium,79534,10158
380,3,1683,2017,agosto,20,true,Approved,Trek Bicycles,Standard,medium,large,209147,38892
382,83,309,2017,dezembro,2,true,Approved,Solex,Touring,medium,large,208394,67503
383,39,1698,2017,novembro,28,true,Approved,Giant Bicycles,Standard,medium,large,181275,58248
384,67,1434,2017,agosto,28,false,Approved,Solex,Standard,medium,large,107123,38074
385,40,2712,2017,maio,14,false,Approved,Trek Bicycles,Road,medium,large,189419,59876
386,13,892,2017,outubro,1,false,Approved,Solex,Standard,medium,medium,116389,58927
387,100,832,2017,outubro,15,true,Approved,Norco Bicycles,Road,medium,medium,103659,20635
388,35,1033,2017,maio,3,true,Approved,Trek Bicycles,Standard,low,medium,105751,15440
389,17,2834,2017,fevereiro,15,true,Approved,Solex,Standard,high,medium,102466,61480
390,79,3015,2017,janeiro,4,false,Approved,Norco Bicycles,Standard,medium,medium,155558,81801
391,86,3484,2017,outubro,12,false,Approved,Norco Bicycles,Road,high,large,77453,46472
392,9,2775,2017,março,19,false,Approved,OHM Cycles,Road,medium,medium,74254,66740
393,58,1208,2017,agosto,30,true,Approved,OHM Cycles,Standard,medium,medium,91252,14140
394,58,2109,2017,junho,29,false,Approved,OHM Cycles,Road,medium,medium,128028,82951
395,43,3195,2017,outubro,12,true,Approved,Solex,Standard,medium,medium,115196,64949
396,88,3366,2017,junho,27,true,Approved,Norco Bicycles,Standard,medium,medium,119846,38110
397,15,2492,2017,fevereiro,27,false,Approved,WeareA2B,Standard,medium,medium,129284,1344
398,6,389,2017,março,12,true,Approved,OHM Cycles,Standard,high,medium,22788,13673
399,83,1306,2017,dezembro,18,,Approved,Solex,Touring,medium,large,208394,67503
400,0,552,2017,julho,24,true,Approved,Solex,Standard,medium,medium,7149,5362
401,82,3009,2017,maio,5,false,Approved,Giant Bicycles,Road,medium,medium,153899,82965
402,88,2925,2017,junho,14,false,Approved,Norco Bicycles,Standard,medium,medium,119846,38110
404,67,209,2017,setembro,14,true,Approved,Norco Bicycles,Road,medium,medium,54405,37684
405,76,225,2017,junho,19,false,Approved,WeareA2B,Standard,low,medium,64231,51385
406,0,1595,2017,abril,17,false,Approved,Trek Bicycles,Standard,high,medium,35839,21503
407,0,2559,2017,junho,14,true,Approved,"","","","",71059,
408,18,769,2017,dezembro,11,false,Approved,Solex,Standard,medium,medium,57527,43145
409,23,1282,2017,maio,8,false,Approved,Norco Bicycles,Mountain,low,small,68863,61288
410,82,2377,2017,março,7,false,Approved,Giant Bicycles,Road,medium,medium,153899,82965
411,62,3355,2017,dezembro,30,false,Approved,Solex,Standard,medium,medium,47816,29872
414,65,3249,2017,fevereiro,2,true,Approved,WeareA2B,Standard,medium,medium,180745,77869
415,76,2939,2017,outubro,1,true,Approved,WeareA2B,Standard,low,medium,64231,51385
416,17,1035,2017,novembro,3,true,Approved,Solex,Standard,high,medium,102466,61480
417,73,492,2017,outubro,2,false,Approved,Solex,Standard,medium,medium,194543,33318
418,39,3100,2017,dezembro,10,true,Approved,Giant Bicycles,Standard,medium,large,181275,58248
419,34,1586,2017,abril,19,false,Approved,WeareA2B,Standard,medium,medium,123115,16160
420,97,31,2017,maio,25,true,Approved,OHM Cycles,Road,medium,medium,74254,66740
422,11,3356,2017,agosto,26,false,Approved,Giant Bicycles,Standard,high,medium,127493,76496
423,82,2498,2017,setembro,15,true,Approved,Giant Bicycles,Road,medium,medium,153899,82965
424,96,3415,2017,março,3,true,Approved,Giant Bicycles,Standard,medium,large,16353,99366
426,39,3117,2017,abril,24,true,Approved,Giant Bicycles,Standard,medium,large,181275,58248
427,70,2850,2017,novembro,19,false,Approved,Trek Bicycles,Standard,high,medium,49572,29743
428,62,2779,2017,novembro,30,true,Approved,Solex,Standard,medium,medium,47816,29872
429,84,683,2017,dezembro,15,false,Approved,Trek Bicycles,Road,medium,medium,29062,21514
430,21,2342,2017,outubro,26,false,Approved,Solex,Standard,medium,large,107123,38074
431,7,3388,2017,fevereiro,12,false,Approved,Trek Bicycles,Road,low,medium,98037,23443
432,79,1968,2017,junho,19,true,Approved,Norco Bicycles,Standard,medium,medium,155558,81801
433,39,2923,2017,dezembro,17,true,Approved,Giant Bicycles,Standard,medium,large,181275,58248
434,67,15,2017,março,10,false,Approved,Norco Bicycles,Road,medium,medium,54405,37684
435,4,2659,2017,julho,22,true,Approved,Solex,Standard,medium,medium,14832,9959
437,13,1862,2017,agosto,27,true,Approved,Solex,Standard,medium,medium,157753,82651
438,76,1670,2017,abril,17,false,Approved,WeareA2B,Standard,low,medium,64231,51385
440,54,2702,2017,outubro,20,true,Approved,WeareA2B,Standard,medium,medium,129284,1344
441,93,125,2017,fevereiro,25,true,Approved,WeareA2B,Standard,medium,medium,106503,23009
442,63,750,2017,abril,24,true,Approved,Solex,Standard,medium,medium,14832,9959
443,52,359,2017,janeiro,25,false,Approved,OHM Cycles,Road,medium,medium,128028,82951
445,65,850,2017,novembro,25,true,Approved,WeareA2B,Standard,medium,medium,180745,77869
446,50,3072,2017,maio,23,false,Approved,WeareA2B,Standard,medium,small,17589,13192
447,0,820,2017,junho,23,false,Approved,Solex,Standard,medium,medium,7149,5362
448,4,919,2017,setembro,28,true,Approved,Giant Bicycles,Standard,high,medium,112913,67748
449,26,1250,2017,março,31,false,Approved,WeareA2B,Standard,medium,medium,199293,76263
450,5,1655,2017,maio,1,false,Approved,Trek Bicycles,Mountain,low,medium,57464,45971
451,29,1194,2017,dezembro,2,true,Approved,Norco Bicycles,Road,medium,medium,54339,40754
452,80,234,2017,março,20,false,Approved,Trek Bicycles,Standard,medium,large,146944,59655
453,9,724,2017,novembro,22,false,Approved,OHM Cycles,Road,medium,medium,74254,66740
454,9,1976,2017,maio,3,false,Approved,OHM Cycles,Road,medium,medium,74254,66740
455,24,193,2017,agosto,16,true,Approved,Solex,Road,medium,large,17778,82078
456,84,1588,2017,janeiro,30,true,Approved,Giant Bicycles,Road,medium,medium,7929,59468
457,100,290,2017,outubro,10,false,Approved,Norco Bicycles,Road,medium,medium,103659,20635
460,21,1201,2017,agosto,7,false,Approved,Solex,Standard,medium,large,107123,38074
461,46,893,2017,julho,9,false,Approved,Solex,Standard,low,medium,128985,7451
462,62,2794,2017,setembro,5,true,Approved,Solex,Standard,medium,medium,47816,29872
464,81,1422,2017,outubro,13,false,Approved,Norco Bicycles,Standard,medium,small,58645,52194
465,31,3476,2017,abril,17,false,Approved,Giant Bicycles,Standard,medium,medium,23091,17318
466,13,505,2017,junho,24,true,Approved,Solex,Standard,medium,medium,157753,82651
467,59,1132,2017,outubro,15,false,Approved,Solex,Standard,medium,large,106156,73358
468,53,2363,2017,novembro,2,true,Approved,OHM Cycles,Standard,medium,medium,79534,10158
469,12,1816,2017,outubro,11,false,Approved,WeareA2B,Standard,medium,medium,123115,16160
470,18,73,2017,abril,30,false,Approved,Solex,Standard,medium,medium,57527,43145
471,18,647,2017,janeiro,21,true,Approved,Solex,Standard,medium,medium,57527,43145
472,2,1304,2017,fevereiro,9,true,Approved,Giant Bicycles,Road,low,small,59026,52533
474,18,1001,2017,outubro,7,true,Approved,Solex,Standard,medium,medium,57527,43145
476,21,1787,2017,agosto,19,true,Approved,WeareA2B,Touring,medium,medium,146668,36325
477,73,367,2017,fevereiro,12,,Approved,Solex,Standard,medium,medium,194543,33318
478,98,524,2017,janeiro,18,true,Approved,Trek Bicycles,Standard,high,medium,35839,21503
479,69,479,2017,setembro,8,true,Approved,Giant Bicycles,Road,medium,medium,7929,59468
480,52,1782,2017,abril,17,true,Approved,OHM Cycles,Road,medium,medium,128028,82951
482,17,1135,2017,abril,22,false,Approved,Solex,Standard,high,medium,102466,61480
483,59,1591,2017,fevereiro,15,true,Approved,Solex,Standard,medium,large,106156,73358
484,3,941,2017,maio,4,true,Approved,Trek Bicycles,Standard,medium,large,209147,38892
485,87,804,2017,março,17,false,Approved,OHM Cycles,Standard,medium,medium,16369,4471
486,25,2729,2017,julho,24,true,Approved,Giant Bicycles,Road,medium,medium,153899,82965
487,27,223,2017,fevereiro,15,true,Approved,Trek Bicycles,Standard,medium,medium,49953,38872
488,10,1571,2017,setembro,9,true,Approved,WeareA2B,Touring,medium,medium,146668,36325
489,82,2747,2017,janeiro,25,false,Approved,Norco Bicycles,Standard,high,medium,114864,68918
490,11,506,2017,abril,12,true,Approved,Giant Bicycles,Standard,high,medium,127493,76496
491,32,2676,2017,dezembro,10,true,Approved,Giant Bicycles,Standard,medium,medium,6427,21137
492,90,547,2017,janeiro,11,true,Approved,Norco Bicycles,Standard,low,medium,36301,29041
493,44,2623,2017,dezembro,3,true,Approved,WeareA2B,Standard,medium,medium,176964,10876
494,92,1509,2017,novembro,16,true,Approved,WeareA2B,Touring,medium,large,189039,26014
495,21,479,2017,agosto,9,true,Approved,Solex,Standard,medium,large,107123,38074
496,0,661,2017,novembro,8,false,Approved,Norco Bicycles,Standard,low,medium,36301,29041
497,62,1854,2017,dezembro,30,true,Approved,Solex,Standard,high,medium,102466,61480
498,72,125,2017,maio,29,false,Approved,Norco Bicycles,Standard,medium,medium,3604,27030
499,22,1037,2017,julho,19,false,Approved,WeareA2B,Standard,medium,medium,6034,4526
500,79,1446,2017,fevereiro,2,true,Approved,Norco Bicycles,Standard,medium,medium,155558,81801
502,77,500,2017,junho,13,true,Approved,Norco Bicycles,Road,medium,large,124031,79510
503,87,2468,2017,agosto,7,true,Approved,OHM Cycles,Standard,medium,medium,16369,4471
504,5,1785,2017,março,10,false,Approved,Trek Bicycles,Mountain,low,medium,57464,45971
505,66,2560,2017,julho,9,false,Approved,Giant Bicycles,Road,low,small,59026,52533
506,66,1853,2017,dezembro,4,false,Approved,Giant Bicycles,Road,low,small,59026,52533
508,91,3389,2017,março,24,false,Approved,Solex,Standard,medium,medium,10035,7526
509,17,3015,2017,julho,28,false,Approved,Solex,Standard,high,medium,102466,61480
510,85,3073,2017,abril,23,true,Approved,WeareA2B,Standard,medium,medium,75264,20536
511,24,683,2017,julho,4,true,Approved,Solex,Road,medium,large,17778,82078
512,62,1020,2017,outubro,2,true,Approved,Solex,Standard,medium,medium,47816,29872
513,0,1052,2017,novembro,29,false,Approved,Trek Bicycles,Road,medium,medium,53351,40013
514,57,1679,2017,janeiro,2,true,Approved,WeareA2B,Touring,medium,large,189039,26014
515,53,3330,2017,novembro,18,false,Approved,OHM Cycles,Standard,medium,medium,79534,10158
516,43,1591,2017,maio,3,false,Approved,Solex,Standard,medium,medium,115196,64949
517,77,311,2017,janeiro,1,true,Approved,WeareA2B,Standard,medium,medium,176964,10876
518,84,1996,2017,novembro,25,false,Approved,Trek Bicycles,Road,medium,medium,29062,21514
519,77,997,2017,outubro,19,true,Approved,Norco Bicycles,Road,medium,large,124031,79510
520,88,1276,2017,setembro,21,false,Approved,Norco Bicycles,Standard,medium,medium,119846,38110
523,84,2234,2017,janeiro,7,true,Approved,Trek Bicycles,Road,medium,medium,29062,21514
524,99,1171,2017,fevereiro,10,true,Approved,OHM Cycles,Standard,medium,medium,122734,77089
525,37,1849,2017,abril,27,false,Approved,OHM Cycles,Standard,low,medium,179343,24882
529,6,103,2017,junho,3,true,Approved,OHM Cycles,Standard,high,medium,22788,13673
530,62,1202,2017,março,31,,Approved,Solex,Standard,medium,medium,47816,29872
531,22,1494,2017,junho,10,true,Approved,WeareA2B,Standard,medium,medium,6034,4526
532,77,1559,2017,outubro,15,true,Approved,WeareA2B,Standard,medium,medium,176964,10876
533,57,3381,2017,fevereiro,9,false,Approved,WeareA2B,Touring,medium,large,189039,26014
535,30,776,2017,outubro,28,true,Approved,OHM Cycles,Standard,medium,medium,122734,77089
536,36,1018,2017,dezembro,3,true,Approved,Solex,Standard,low,medium,94504,50758
537,4,3280,2017,agosto,18,true,Approved,Giant Bicycles,Standard,high,medium,112913,67748
538,74,1042,2017,março,23,false,Approved,WeareA2B,Standard,medium,medium,176296,95052
539,38,1312,2017,setembro,4,true,Approved,Solex,Standard,medium,medium,157753,82651
540,40,682,2017,setembro,2,true,Approved,OHM Cycles,Standard,high,medium,145817,87490
541,80,1499,2017,abril,13,true,Approved,OHM Cycles,Touring,low,medium,107307,93384
542,96,1555,2017,julho,8,false,Approved,Giant Bicycles,Standard,medium,large,16353,99366
543,45,246,2017,dezembro,3,false,Approved,Trek Bicycles,Road,low,medium,98037,23443
544,0,2734,2017,maio,19,true,Approved,Giant Bicycles,Standard,medium,medium,23091,17318
545,45,2336,2017,maio,19,false,Approved,Solex,Standard,medium,medium,44149,8499
546,73,2391,2017,agosto,21,true,Approved,Solex,Standard,medium,medium,194543,33318
547,94,2139,2017,junho,26,true,Approved,Giant Bicycles,Standard,medium,large,16353,99366
548,89,867,2017,março,6,true,Approved,WeareA2B,Touring,medium,large,136299,5774
549,1,543,2017,janeiro,25,false,Approved,Giant Bicycles,Standard,medium,medium,14035,95482
550,77,2839,2017,setembro,5,false,Approved,Norco Bicycles,Road,medium,large,124031,79510
551,0,3382,2017,outubro,15,true,Approved,OHM Cycles,Standard,high,medium,22788,13673
552,21,333,2017,novembro,30,true,Approved,Solex,Standard,medium,large,107123,38074
554,12,1707,2017,janeiro,31,false,Approved,Giant Bicycles,Standard,medium,large,17653,70948
555,90,1198,2017,maio,8,true,Approved,Solex,Standard,low,medium,94504,50758
556,91,359,2017,setembro,4,false,Approved,Solex,Standard,medium,medium,10035,7526
557,54,170,2017,janeiro,16,true,Approved,WeareA2B,Standard,medium,medium,180745,77869
558,0,3481,2017,fevereiro,22,false,Approved,Trek Bicycles,Standard,high,medium,49572,29743
561,65,2298,2017,janeiro,1,false,Approved,WeareA2B,Standard,medium,medium,180745,77869
562,53,753,2017,setembro,23,false,Approved,OHM Cycles,Standard,medium,medium,79534,10158
563,97,3071,2017,abril,5,false,Approved,Solex,Standard,medium,large,20262,15196
564,45,1913,2017,novembro,18,true,Approved,Solex,Standard,medium,medium,44149,8499
565,65,2633,2017,setembro,23,false,Approved,WeareA2B,Standard,medium,medium,180745,77869
566,90,178,2017,novembro,28,false,Approved,Norco Bicycles,Standard,low,medium,36301,29041
567,12,252,2017,março,9,false,Approved,WeareA2B,Standard,medium,medium,123115,16160
568,10,1032,2017,agosto,4,true,Approved,WeareA2B,Touring,medium,medium,146668,36325
570,68,1396,2017,dezembro,21,true,Approved,OHM Cycles,Standard,medium,medium,16369,4471
571,2,1186,2017,agosto,20,false,Approved,Solex,Standard,medium,medium,7149,5362
572,4,2770,2017,janeiro,27,true,Approved,Solex,Standard,medium,medium,14832,9959
573,89,2271,2017,julho,6,false,Approved,WeareA2B,Touring,medium,large,136299,5774
574,89,2518,2017,janeiro,25,true,Approved,WeareA2B,Touring,medium,large,136299,5774
575,18,3197,2017,junho,26,true,Approved,Norco Bicycles,Standard,high,medium,114864,68918
576,66,2538,2017,fevereiro,26,false,Approved,Solex,Standard,medium,medium,116389,58927
577,1,149,2017,maio,4,,Approved,Giant Bicycles,Standard,medium,medium,14035,95482
578,63,1579,2017,outubro,13,true,Approved,Solex,Standard,medium,medium,14832,9959
580,66,1447,2017,abril,13,true,Approved,Giant Bicycles,Road,low,small,59026,52533
581,52,2618,2017,dezembro,19,false,Approved,OHM Cycles,Road,medium,medium,128028,82951
582,9,1224,2017,agosto,3,true,Approved,OHM Cycles,Road,medium,medium,74254,66740
583,0,3053,2017,abril,16,false,Approved,Trek Bicycles,Road,medium,medium,29062,21514
584,43,1019,2017,setembro,13,true,Cancelled,Solex,Standard,medium,medium,115196,64949
585,56,1677,2017,março,22,false,Approved,OHM Cycles,Standard,medium,medium,18386,13790
586,95,1047,2017,abril,14,true,Approved,Giant Bicycles,Standard,medium,large,56956,52843
587,82,1320,2017,agosto,14,false,Approved,Giant Bicycles,Road,medium,medium,153899,82965
588,44,823,2017,agosto,30,true,Approved,WeareA2B,Standard,medium,medium,176964,10876
